date,open,high,low,close
2024-08-18 22:00:00,1.10266,1.10344,1.10252,1.10304
2024-08-18 22:15:00,1.10303,1.10304,1.10252,1.10256
2024-08-18 22:30:00,1.10256,1.10272,1.10246,1.10246
2024-08-18 22:45:00,1.10246,1.1027,1.10246,1.10255
2024-08-18 23:00:00,1.10254,1.10263,1.10235,1.1024
2024-08-18 23:15:00,1.1024,1.10254,1.1023,1.10235
2024-08-18 23:30:00,1.10235,1.10236,1.10228,1.10233
2024-08-18 23:45:00,1.10234,1.10261,1.10232,1.10248
2024-08-19 00:00:00,1.1025,1.10265,1.10234,1.10261
2024-08-19 00:15:00,1.10261,1.10274,1.10239,1.10245
2024-08-19 00:30:00,1.10246,1.10305,1.10246,1.10303
2024-08-19 00:45:00,1.10304,1.10363,1.10298,1.10304
2024-08-19 01:00:00,1.10305,1.10305,1.1028,1.10281
2024-08-19 01:15:00,1.1028,1.10315,1.10278,1.1031
2024-08-19 01:30:00,1.10312,1.10336,1.10296,1.10296
2024-08-19 01:45:00,1.10296,1.10325,1.10289,1.10312
2024-08-19 02:00:00,1.10312,1.10315,1.10301,1.10307
2024-08-19 02:15:00,1.10308,1.10312,1.103,1.10302
2024-08-19 02:30:00,1.10302,1.10305,1.1029,1.10303
2024-08-19 02:45:00,1.10304,1.1032,1.10298,1.10308
2024-08-19 03:00:00,1.10309,1.10378,1.10301,1.10378
2024-08-19 03:15:00,1.10378,1.10397,1.10363,1.10368
2024-08-19 03:30:00,1.10368,1.10405,1.10368,1.104
2024-08-19 03:45:00,1.10399,1.10404,1.10384,1.10392
2024-08-19 04:00:00,1.10392,1.10402,1.10367,1.104
2024-08-19 04:15:00,1.10399,1.10402,1.10386,1.1039
2024-08-19 04:30:00,1.1039,1.10407,1.1038,1.10403
2024-08-19 04:45:00,1.10404,1.10419,1.10395,1.10398
2024-08-19 05:00:00,1.10398,1.10418,1.10398,1.10407
2024-08-19 05:15:00,1.10406,1.10438,1.10402,1.10413
2024-08-19 05:30:00,1.10414,1.1048,1.10412,1.1048
2024-08-19 05:45:00,1.1048,1.10491,1.10471,1.10476
2024-08-19 06:00:00,1.10476,1.10502,1.10451,1.10489
2024-08-19 06:15:00,1.10488,1.10491,1.10409,1.10414
2024-08-19 06:30:00,1.10413,1.10456,1.10411,1.1045
2024-08-19 06:45:00,1.1045,1.10473,1.10415,1.10423
2024-08-19 07:00:00,1.10422,1.10432,1.10405,1.10418
2024-08-19 07:15:00,1.10418,1.10458,1.10408,1.10429
2024-08-19 07:30:00,1.1043,1.10432,1.10409,1.10413
2024-08-19 07:45:00,1.10414,1.10473,1.10408,1.10428
2024-08-19 08:00:00,1.10429,1.10474,1.10413,1.10466
2024-08-19 08:15:00,1.10465,1.10506,1.10458,1.10484
2024-08-19 08:30:00,1.10485,1.10491,1.10369,1.1039
2024-08-19 08:45:00,1.10391,1.10402,1.10358,1.10374
2024-08-19 09:00:00,1.10373,1.10402,1.10359,1.10372
2024-08-19 09:15:00,1.10372,1.10382,1.10354,1.1038
2024-08-19 09:30:00,1.10381,1.10414,1.10378,1.10398
2024-08-19 09:45:00,1.10398,1.104,1.10346,1.10353
2024-08-19 10:00:00,1.10353,1.10364,1.10329,1.1033
2024-08-19 10:15:00,1.10329,1.1034,1.1031,1.1033
2024-08-19 10:30:00,1.1033,1.10374,1.1033,1.10368
2024-08-19 10:45:00,1.10368,1.10384,1.10352,1.1037
2024-08-19 11:00:00,1.1037,1.10386,1.10348,1.10354
2024-08-19 11:15:00,1.10355,1.1038,1.10338,1.10357
2024-08-19 11:30:00,1.10358,1.1036,1.10328,1.10352
2024-08-19 11:45:00,1.10353,1.10438,1.10352,1.10424
2024-08-19 12:00:00,1.10425,1.10445,1.10396,1.10413
2024-08-19 12:15:00,1.10414,1.10421,1.1038,1.1038
2024-08-19 12:30:00,1.1038,1.10384,1.10346,1.10366
2024-08-19 12:45:00,1.10366,1.10401,1.10357,1.1039
2024-08-19 13:00:00,1.1039,1.1039,1.10304,1.10343
2024-08-19 13:15:00,1.10343,1.10386,1.10336,1.10348
2024-08-19 13:30:00,1.10348,1.10354,1.10319,1.10338
2024-08-19 13:45:00,1.10338,1.10446,1.10336,1.10445
2024-08-19 14:00:00,1.10445,1.10546,1.10431,1.10536
2024-08-19 14:15:00,1.10535,1.10598,1.10483,1.10595
2024-08-19 14:30:00,1.10594,1.10729,1.10589,1.10694
2024-08-19 14:45:00,1.10693,1.10736,1.10646,1.10656
2024-08-19 15:00:00,1.10656,1.10695,1.10632,1.10676
2024-08-19 15:15:00,1.10676,1.10682,1.106,1.10627
2024-08-19 15:30:00,1.10628,1.10669,1.1062,1.10636
2024-08-19 15:45:00,1.10636,1.10722,1.10635,1.10692
2024-08-19 16:00:00,1.10693,1.10724,1.1069,1.10712
2024-08-19 16:15:00,1.10712,1.10714,1.10674,1.10704
2024-08-19 16:30:00,1.10704,1.10725,1.10691,1.10709
2024-08-19 16:45:00,1.10709,1.10742,1.10708,1.10737
2024-08-19 17:00:00,1.10736,1.1074,1.10709,1.10731
2024-08-19 17:15:00,1.1073,1.10732,1.1071,1.10712
2024-08-19 17:30:00,1.10712,1.10753,1.10706,1.1075
2024-08-19 17:45:00,1.10751,1.1077,1.10744,1.1077
2024-08-19 18:00:00,1.10771,1.10805,1.10765,1.10795
2024-08-19 18:15:00,1.10795,1.10838,1.10791,1.10838
2024-08-19 18:30:00,1.10838,1.1085,1.1083,1.10834
2024-08-19 18:45:00,1.10835,1.10838,1.10811,1.10817
2024-08-19 19:00:00,1.10817,1.10833,1.10791,1.10828
2024-08-19 19:15:00,1.10828,1.1086,1.10827,1.10854
2024-08-19 19:30:00,1.10853,1.10853,1.10826,1.10843
2024-08-19 19:45:00,1.10842,1.10865,1.1083,1.10838
2024-08-19 20:00:00,1.10837,1.10844,1.10819,1.10844
2024-08-19 20:15:00,1.10842,1.10847,1.10817,1.10829
2024-08-19 20:30:00,1.1083,1.10858,1.10826,1.1085
