date,open,high,low,close
2024-09-15 22:00:00,1.10788,1.10816,1.10774,1.10816
2024-09-15 22:05:00,1.10815,1.10826,1.10812,1.10812
2024-09-15 22:10:00,1.10811,1.10812,1.10807,1.1081
2024-09-15 22:15:00,1.10811,1.10822,1.10808,1.10822
2024-09-15 22:20:00,1.10822,1.10837,1.10817,1.10822
2024-09-15 22:25:00,1.10822,1.10863,1.10821,1.10861
2024-09-15 22:30:00,1.10862,1.10871,1.10858,1.10864
2024-09-15 22:35:00,1.10862,1.10866,1.10854,1.10856
2024-09-15 22:40:00,1.10855,1.10871,1.10854,1.10866
2024-09-15 22:45:00,1.10869,1.10871,1.10856,1.1086
2024-09-15 22:50:00,1.10861,1.10864,1.10855,1.1086
2024-09-15 22:55:00,1.10861,1.10876,1.10858,1.10869
2024-09-15 23:00:00,1.10871,1.10872,1.10851,1.10869
2024-09-15 23:05:00,1.10869,1.1087,1.10864,1.10865
2024-09-15 23:10:00,1.10864,1.10864,1.10852,1.10857
2024-09-15 23:15:00,1.10856,1.10877,1.10856,1.10876
2024-09-15 23:20:00,1.10876,1.1088,1.10875,1.10875
2024-09-15 23:25:00,1.10875,1.10878,1.1087,1.10872
2024-09-15 23:30:00,1.10872,1.10888,1.10871,1.10886
2024-09-15 23:35:00,1.10887,1.10896,1.10885,1.10889
2024-09-15 23:40:00,1.1089,1.10893,1.10875,1.10892
2024-09-15 23:45:00,1.10892,1.10894,1.10877,1.1088
2024-09-15 23:50:00,1.1088,1.10885,1.10874,1.10875
2024-09-15 23:55:00,1.10875,1.10886,1.10874,1.10875
2024-09-16 00:00:00,1.10874,1.10898,1.10871,1.10885
2024-09-16 00:05:00,1.10885,1.10905,1.10884,1.10884
2024-09-16 00:10:00,1.10883,1.10901,1.10882,1.10894
2024-09-16 00:15:00,1.10894,1.10912,1.10894,1.10911
2024-09-16 00:20:00,1.1091,1.10916,1.10906,1.10909
2024-09-16 00:25:00,1.10909,1.1091,1.109,1.1091
2024-09-16 00:30:00,1.1091,1.1092,1.10905,1.10919
2024-09-16 00:35:00,1.10918,1.10922,1.1091,1.10922
2024-09-16 00:40:00,1.10922,1.10924,1.10913,1.10913
2024-09-16 00:45:00,1.10912,1.10925,1.10909,1.10924
2024-09-16 00:50:00,1.10924,1.10924,1.10903,1.10906
2024-09-16 00:55:00,1.10907,1.10916,1.10896,1.10896
2024-09-16 01:00:00,1.10896,1.10915,1.10894,1.10905
2024-09-16 01:05:00,1.10906,1.10908,1.10887,1.10887
2024-09-16 01:10:00,1.10888,1.10902,1.1088,1.10902
2024-09-16 01:15:00,1.10901,1.10904,1.10895,1.10902
2024-09-16 01:20:00,1.10902,1.10909,1.10896,1.10909
2024-09-16 01:25:00,1.10909,1.10925,1.10909,1.10921
2024-09-16 01:30:00,1.10922,1.10928,1.109,1.10906
2024-09-16 01:35:00,1.10906,1.10914,1.10896,1.10904
2024-09-16 01:40:00,1.10903,1.10909,1.1089,1.1089
2024-09-16 01:45:00,1.10891,1.10898,1.10881,1.10898
2024-09-16 01:50:00,1.10898,1.10898,1.10876,1.10881
2024-09-16 01:55:00,1.1088,1.10894,1.10877,1.1088
2024-09-16 02:00:00,1.1088,1.10894,1.10876,1.10885
2024-09-16 02:05:00,1.10885,1.10888,1.10872,1.10876
2024-09-16 02:10:00,1.10876,1.10883,1.10871,1.10872
2024-09-16 02:15:00,1.10873,1.10889,1.10869,1.10889
2024-09-16 02:20:00,1.10889,1.10891,1.10871,1.10875
2024-09-16 02:25:00,1.10876,1.10881,1.10871,1.10881
2024-09-16 02:30:00,1.10882,1.10882,1.10871,1.10881
2024-09-16 02:35:00,1.10881,1.10888,1.1087,1.10881
2024-09-16 02:40:00,1.10881,1.10892,1.10875,1.1089
2024-09-16 02:45:00,1.1089,1.10905,1.10887,1.10903
2024-09-16 02:50:00,1.10902,1.10912,1.10892,1.10893
2024-09-16 02:55:00,1.10892,1.10898,1.1089,1.10892
2024-09-16 03:00:00,1.10892,1.109,1.10882,1.10885
2024-09-16 03:05:00,1.10885,1.10891,1.10881,1.10887
2024-09-16 03:10:00,1.10888,1.10906,1.10886,1.109
2024-09-16 03:15:00,1.109,1.1094,1.10899,1.1094
2024-09-16 03:20:00,1.1094,1.10951,1.10932,1.10944
2024-09-16 03:25:00,1.10945,1.1098,1.10939,1.10971
2024-09-16 03:30:00,1.10972,1.11,1.10971,1.10986
2024-09-16 03:35:00,1.10985,1.11,1.10974,1.10986
2024-09-16 03:40:00,1.10986,1.11002,1.10986,1.10998
2024-09-16 03:45:00,1.10998,1.11033,1.10992,1.11027
2024-09-16 03:50:00,1.11028,1.11042,1.11026,1.11029
2024-09-16 03:55:00,1.11026,1.11049,1.11022,1.11042
2024-09-16 04:00:00,1.11042,1.11046,1.11022,1.11041
2024-09-16 04:05:00,1.1104,1.11044,1.11026,1.1104
2024-09-16 04:10:00,1.11039,1.11049,1.11034,1.11046
2024-09-16 04:15:00,1.11046,1.11049,1.11024,1.11025
2024-09-16 04:20:00,1.11025,1.11026,1.11004,1.11012
2024-09-16 04:25:00,1.11012,1.11019,1.11006,1.1101
2024-09-16 04:30:00,1.1101,1.1101,1.1099,1.10996
2024-09-16 04:35:00,1.10995,1.11002,1.10989,1.10996
2024-09-16 04:40:00,1.10996,1.10996,1.10978,1.1098
2024-09-16 04:45:00,1.10981,1.10986,1.1097,1.10984
2024-09-16 04:50:00,1.10985,1.10986,1.10973,1.10984
2024-09-16 04:55:00,1.10984,1.10989,1.10972,1.10973
2024-09-16 05:00:00,1.1097,1.1099,1.1097,1.10985
2024-09-16 05:05:00,1.10986,1.10994,1.10974,1.10974
2024-09-16 05:10:00,1.10974,1.10975,1.10963,1.10964
2024-09-16 05:15:00,1.10966,1.10973,1.10965,1.10972
2024-09-16 05:20:00,1.10973,1.10976,1.10968,1.10974
2024-09-16 05:25:00,1.10974,1.10975,1.10968,1.10973
2024-09-16 05:30:00,1.10972,1.10973,1.10962,1.10968
2024-09-16 05:35:00,1.10969,1.10969,1.10959,1.10965
2024-09-16 05:40:00,1.10964,1.10972,1.10958,1.10971
2024-09-16 05:45:00,1.10972,1.10997,1.10972,1.10992
2024-09-16 05:50:00,1.10992,1.10992,1.10977,1.1098
2024-09-16 05:55:00,1.10981,1.10991,1.10978,1.10984
2024-09-16 06:00:00,1.10984,1.11,1.10978,1.10998
2024-09-16 06:05:00,1.10999,1.11018,1.10991,1.10992
2024-09-16 06:10:00,1.10992,1.10993,1.10977,1.10993
2024-09-16 06:15:00,1.10992,1.11042,1.10982,1.11031
2024-09-16 06:20:00,1.11032,1.11038,1.11017,1.11028
2024-09-16 06:25:00,1.11029,1.11046,1.11012,1.11024
2024-09-16 06:30:00,1.11025,1.11061,1.1102,1.1106
2024-09-16 06:35:00,1.11059,1.11071,1.11041,1.11069
2024-09-16 06:40:00,1.11069,1.11097,1.1106,1.11077
2024-09-16 06:45:00,1.11078,1.11123,1.11069,1.11119
2024-09-16 06:50:00,1.11119,1.11154,1.11112,1.1115
2024-09-16 06:55:00,1.11149,1.1116,1.11129,1.11147
2024-09-16 07:00:00,1.11148,1.11148,1.11108,1.11109
2024-09-16 07:05:00,1.1111,1.11133,1.11098,1.11114
2024-09-16 07:10:00,1.11114,1.1113,1.11112,1.11117
2024-09-16 07:15:00,1.11118,1.1113,1.11106,1.11117
2024-09-16 07:20:00,1.11116,1.11121,1.11097,1.11109
2024-09-16 07:25:00,1.11108,1.11126,1.11099,1.11107
2024-09-16 07:30:00,1.11106,1.1116,1.11106,1.1116
2024-09-16 07:35:00,1.1116,1.11199,1.11156,1.11182
2024-09-16 07:40:00,1.1118,1.11192,1.11155,1.11187
2024-09-16 07:45:00,1.11188,1.112,1.1117,1.11178
2024-09-16 07:50:00,1.11177,1.11178,1.11152,1.11156
2024-09-16 07:55:00,1.11158,1.11162,1.11135,1.11151
2024-09-16 08:00:00,1.1115,1.11172,1.1114,1.11155
2024-09-16 08:05:00,1.11155,1.1118,1.11148,1.11175
2024-09-16 08:10:00,1.11176,1.11192,1.11162,1.11188
2024-09-16 08:15:00,1.11188,1.11213,1.11184,1.11212
2024-09-16 08:20:00,1.11212,1.11232,1.11203,1.11227
2024-09-16 08:25:00,1.11227,1.11233,1.11209,1.11228
2024-09-16 08:30:00,1.11227,1.11233,1.11195,1.11207
2024-09-16 08:35:00,1.11208,1.11214,1.11195,1.11196
2024-09-16 08:40:00,1.11196,1.1122,1.11195,1.11217
2024-09-16 08:45:00,1.11217,1.1124,1.11208,1.11214
2024-09-16 08:50:00,1.11214,1.11234,1.112,1.11226
2024-09-16 08:55:00,1.11226,1.11263,1.1122,1.11229
2024-09-16 09:00:00,1.1123,1.11236,1.11196,1.11236
2024-09-16 09:05:00,1.11235,1.11289,1.1123,1.11286
2024-09-16 09:10:00,1.11286,1.11293,1.11277,1.1128
2024-09-16 09:15:00,1.11281,1.11288,1.11256,1.11286
2024-09-16 09:20:00,1.11285,1.11286,1.11266,1.11276
2024-09-16 09:25:00,1.11276,1.1129,1.11275,1.11281
2024-09-16 09:30:00,1.11282,1.11295,1.11244,1.11244
2024-09-16 09:35:00,1.11245,1.11258,1.11215,1.1122
2024-09-16 09:40:00,1.1122,1.11238,1.11215,1.11222
2024-09-16 09:45:00,1.11223,1.11236,1.11205,1.1121
2024-09-16 09:50:00,1.11211,1.11215,1.11182,1.11196
2024-09-16 09:55:00,1.11196,1.11208,1.11187,1.11207
2024-09-16 10:00:00,1.11206,1.11226,1.11204,1.11221
2024-09-16 10:05:00,1.11222,1.11249,1.11217,1.11232
2024-09-16 10:10:00,1.11233,1.11258,1.11232,1.11244
2024-09-16 10:15:00,1.11244,1.1127,1.11243,1.11263
2024-09-16 10:20:00,1.11264,1.11276,1.11262,1.11274
2024-09-16 10:25:00,1.11275,1.11279,1.11255,1.11268
2024-09-16 10:30:00,1.11268,1.1128,1.1126,1.11263
2024-09-16 10:35:00,1.11264,1.11284,1.1123,1.11232
2024-09-16 10:40:00,1.11231,1.11241,1.1121,1.1121
2024-09-16 10:45:00,1.1121,1.1123,1.11202,1.11225
2024-09-16 10:50:00,1.11224,1.11234,1.11211,1.11218
2024-09-16 10:55:00,1.11217,1.1123,1.11215,1.11221
2024-09-16 11:00:00,1.11222,1.11256,1.11215,1.1125
2024-09-16 11:05:00,1.1125,1.11259,1.11207,1.11209
2024-09-16 11:10:00,1.11208,1.11217,1.11196,1.11198
2024-09-16 11:15:00,1.11199,1.11202,1.11161,1.11166
2024-09-16 11:20:00,1.11165,1.11214,1.11165,1.11213
2024-09-16 11:25:00,1.11214,1.11215,1.11192,1.11207
2024-09-16 11:30:00,1.11208,1.1122,1.11203,1.11217
2024-09-16 11:35:00,1.11216,1.11256,1.11213,1.11252
2024-09-16 11:40:00,1.11252,1.11256,1.11235,1.11236
2024-09-16 11:45:00,1.11236,1.11242,1.11233,1.11239
2024-09-16 12:00:00,1.11271,1.11284,1.11264,1.11265
2024-09-16 12:05:00,1.11266,1.11274,1.11232,1.1126
2024-09-16 12:10:00,1.11261,1.11287,1.11256,1.11265
2024-09-16 12:15:00,1.11266,1.11271,1.11238,1.11254
2024-09-16 12:20:00,1.11253,1.11286,1.11253,1.1127
2024-09-16 12:25:00,1.1127,1.11301,1.11265,1.11297
2024-09-16 12:30:00,1.11298,1.11328,1.1125,1.11256
2024-09-16 12:35:00,1.11256,1.11258,1.11208,1.11215
2024-09-16 12:40:00,1.11215,1.11222,1.11166,1.11202
2024-09-16 12:45:00,1.11202,1.11234,1.112,1.11232
2024-09-16 12:50:00,1.11232,1.11236,1.11202,1.11229
2024-09-16 12:55:00,1.1123,1.11254,1.1122,1.1125
2024-09-16 13:00:00,1.11251,1.1126,1.11237,1.11254
2024-09-16 13:05:00,1.11253,1.11258,1.11235,1.1124
2024-09-16 13:10:00,1.1124,1.11271,1.1124,1.11266
2024-09-16 13:15:00,1.11265,1.11316,1.1126,1.11271
2024-09-16 13:20:00,1.1127,1.1129,1.11244,1.1128
2024-09-16 13:25:00,1.1128,1.1131,1.11276,1.11308
2024-09-16 13:30:00,1.11307,1.11345,1.11306,1.11345
2024-09-16 13:35:00,1.11344,1.11378,1.11302,1.11329
2024-09-16 13:40:00,1.11329,1.11348,1.11306,1.11324
2024-09-16 13:45:00,1.11323,1.11324,1.11266,1.11296
2024-09-16 13:50:00,1.11297,1.11309,1.11274,1.11304
2024-09-16 13:55:00,1.11304,1.11314,1.11276,1.11296
2024-09-16 14:00:00,1.11296,1.11301,1.11227,1.1123
2024-09-16 14:05:00,1.1123,1.11235,1.11206,1.11225
2024-09-16 14:10:00,1.11225,1.11254,1.11212,1.11248
2024-09-16 14:15:00,1.11249,1.11282,1.11246,1.11275
2024-09-16 14:20:00,1.11275,1.11281,1.11254,1.11255
2024-09-16 14:25:00,1.11255,1.11286,1.11252,1.11279
2024-09-16 14:30:00,1.11279,1.11298,1.11259,1.11283
2024-09-16 14:35:00,1.11284,1.11308,1.11275,1.11287
2024-09-16 14:40:00,1.11289,1.1129,1.11189,1.11196
2024-09-16 14:45:00,1.11196,1.11227,1.11182,1.11218
2024-09-16 14:50:00,1.11218,1.11235,1.11212,1.11222
2024-09-16 14:55:00,1.11222,1.11252,1.11212,1.11239
2024-09-16 15:00:00,1.11238,1.11239,1.1121,1.11212
2024-09-16 15:05:00,1.11213,1.11237,1.11192,1.1123
2024-09-16 15:10:00,1.11229,1.11232,1.11205,1.11217
2024-09-16 15:15:00,1.11218,1.11244,1.11205,1.11224
2024-09-16 15:20:00,1.11224,1.11237,1.11214,1.11234
2024-09-16 15:25:00,1.11235,1.11246,1.11219,1.11232
2024-09-16 15:30:00,1.11232,1.1124,1.11213,1.11214
2024-09-16 15:35:00,1.11215,1.11224,1.11168,1.1119
2024-09-16 15:40:00,1.11191,1.11205,1.11172,1.11205
2024-09-16 15:45:00,1.11204,1.11211,1.11196,1.11202
2024-09-16 15:50:00,1.11202,1.11203,1.11172,1.1119
2024-09-16 15:55:00,1.1119,1.11228,1.11172,1.11227
2024-09-16 16:00:00,1.11227,1.1126,1.11227,1.11238
2024-09-16 16:05:00,1.11239,1.11269,1.11237,1.11254
2024-09-16 16:10:00,1.11254,1.11254,1.11211,1.11212
2024-09-16 16:15:00,1.11212,1.11212,1.11196,1.11208
2024-09-16 16:20:00,1.11208,1.1123,1.11202,1.1122
2024-09-16 16:25:00,1.1122,1.11246,1.11206,1.11242
2024-09-16 16:30:00,1.11244,1.11271,1.1124,1.11258
