date,open,high,low,close
2024-08-23 00:00:00,1.11163,1.11198,1.11131,1.11188
2024-08-23 00:30:00,1.11187,1.11226,1.11178,1.11199
2024-08-23 01:00:00,1.11198,1.1125,1.11183,1.11238
2024-08-23 01:30:00,1.11239,1.11285,1.11207,1.11277
2024-08-23 02:00:00,1.11278,1.11288,1.1123,1.1125
2024-08-23 02:30:00,1.1125,1.1126,1.11233,1.11252
2024-08-23 03:00:00,1.11252,1.11275,1.11244,1.11265
2024-08-23 03:30:00,1.11265,1.11265,1.11233,1.11248
2024-08-23 04:00:00,1.11249,1.11285,1.11248,1.11254
2024-08-23 04:30:00,1.11254,1.11281,1.11246,1.11278
2024-08-23 05:00:00,1.11279,1.1129,1.11256,1.11278
2024-08-23 05:30:00,1.11279,1.11284,1.11248,1.11261
2024-08-23 06:00:00,1.1126,1.11261,1.11204,1.1123
2024-08-23 06:30:00,1.1123,1.11305,1.11224,1.11285
2024-08-23 07:00:00,1.11286,1.1132,1.11221,1.11224
2024-08-23 07:30:00,1.11225,1.11232,1.11126,1.11195
2024-08-23 08:00:00,1.11194,1.11227,1.11173,1.11225
2024-08-23 08:30:00,1.11225,1.1124,1.11198,1.11229
2024-08-23 09:00:00,1.1123,1.11273,1.11212,1.11252
2024-08-23 09:30:00,1.11252,1.1126,1.11168,1.11173
2024-08-23 10:00:00,1.11174,1.11216,1.11154,1.11164
2024-08-23 10:30:00,1.11162,1.11234,1.1116,1.11197
2024-08-23 11:00:00,1.11196,1.11211,1.11116,1.11123
2024-08-23 11:30:00,1.11124,1.11207,1.11111,1.11191
2024-08-23 12:00:00,1.1119,1.1123,1.11113,1.11148
2024-08-23 12:30:00,1.11147,1.11167,1.11116,1.11143
2024-08-23 13:00:00,1.11142,1.11144,1.11061,1.11098
2024-08-23 13:30:00,1.11098,1.1115,1.11056,1.11148
2024-08-23 14:00:00,1.11149,1.11732,1.11143,1.11699
2024-08-23 14:30:00,1.117,1.11849,1.1167,1.1175
2024-08-23 15:00:00,1.1175,1.11963,1.11738,1.11924
2024-08-23 15:30:00,1.11922,1.11939,1.11738,1.11755
2024-08-23 16:00:00,1.11755,1.1179,1.11656,1.11689
2024-08-23 16:30:00,1.11688,1.11746,1.11645,1.11741
2024-08-23 17:00:00,1.1174,1.11919,1.11732,1.11909
2024-08-23 17:30:00,1.1191,1.11977,1.1191,1.11928
2024-08-23 18:00:00,1.11927,1.1201,1.11904,1.11943
2024-08-23 18:30:00,1.11942,1.11965,1.11857,1.11875
2024-08-23 19:00:00,1.11875,1.11957,1.11858,1.11915
2024-08-23 19:30:00,1.11914,1.11924,1.11882,1.11913
2024-08-23 20:00:00,1.11912,1.11928,1.11877,1.1189
2024-08-23 20:30:00,1.1189,1.11944,1.1189,1.11937
2024-08-23 21:00:00,1.1191,1.1196,1.119,1.1191
2024-08-23 21:30:00,1.11911,1.11936,1.1191,1.11919
2024-08-25 22:00:00,1.11914,1.11944,1.11868,1.11872
2024-08-25 22:30:00,1.11872,1.11921,1.1187,1.11915
2024-08-25 23:00:00,1.11914,1.11926,1.11885,1.11892
2024-08-25 23:30:00,1.11891,1.11901,1.11864,1.11898
