date,open,high,low,close
2024-08-29 00:00:00,1.11246,1.11323,1.11243,1.11313
2024-08-29 00:30:00,1.11314,1.11325,1.11285,1.11314
2024-08-29 01:00:00,1.11314,1.11339,1.1131,1.11311
2024-08-29 01:30:00,1.11311,1.11312,1.11286,1.1129
2024-08-29 02:00:00,1.1129,1.11306,1.11275,1.11306
2024-08-29 02:30:00,1.11305,1.11324,1.11299,1.11316
2024-08-29 03:00:00,1.11316,1.11344,1.11302,1.11342
2024-08-29 03:30:00,1.11342,1.11359,1.11322,1.11358
2024-08-29 04:00:00,1.11358,1.11373,1.11339,1.11343
2024-08-29 04:30:00,1.11342,1.11356,1.11334,1.11354
2024-08-29 05:00:00,1.11355,1.11364,1.11322,1.11351
2024-08-29 05:30:00,1.11352,1.11381,1.11325,1.11357
2024-08-29 06:00:00,1.11355,1.114,1.11322,1.11323
2024-08-29 06:30:00,1.11322,1.1133,1.11257,1.11284
2024-08-29 07:00:00,1.11285,1.11309,1.11165,1.11303
2024-08-29 07:30:00,1.11302,1.11316,1.1125,1.11301
2024-08-29 08:00:00,1.11301,1.11301,1.1072,1.10798
2024-08-29 08:30:00,1.10798,1.1086,1.10773,1.1085
2024-08-29 09:00:00,1.10849,1.10938,1.10834,1.10932
2024-08-29 09:30:00,1.10932,1.10992,1.10905,1.1094
2024-08-29 10:00:00,1.1094,1.10972,1.10874,1.10932
2024-08-29 10:30:00,1.10933,1.11,1.10914,1.10975
2024-08-29 11:00:00,1.10975,1.10994,1.10936,1.10968
2024-08-29 11:30:00,1.10968,1.10999,1.10915,1.10963
2024-08-29 12:00:00,1.10963,1.10966,1.10879,1.10948
2024-08-29 12:30:00,1.10947,1.1098,1.1073,1.10843
2024-08-29 13:00:00,1.10844,1.10896,1.1081,1.10836
2024-08-29 13:30:00,1.10836,1.1088,1.10729,1.10824
2024-08-29 14:00:00,1.10824,1.10834,1.10592,1.1061
2024-08-29 14:30:00,1.1061,1.10722,1.10558,1.107
2024-08-29 15:00:00,1.107,1.10778,1.10669,1.10754
2024-08-29 15:30:00,1.10753,1.10856,1.10735,1.1085
2024-08-29 16:00:00,1.1085,1.10881,1.10784,1.10879
2024-08-29 16:30:00,1.10879,1.1088,1.10796,1.10818
2024-08-29 17:00:00,1.10817,1.10846,1.10786,1.1083
2024-08-29 17:30:00,1.1083,1.10856,1.10788,1.10838
2024-08-29 18:00:00,1.10838,1.10847,1.10784,1.10807
2024-08-29 18:30:00,1.10808,1.10826,1.10754,1.10792
2024-08-29 19:00:00,1.10793,1.10815,1.10756,1.10804
